no.,name,count 0,√,3√,-ple
36610,Sextrigintamillidecisescentillion,109833,"1,340,292,100","49,068,093,781,000",
36611,Sextrigintamilliundecisescentillion,109836,"1,340,365,321","49,072,114,767,131",
36612,Sextrigintamilliduodecisescentillion,109839,"1,340,438,544","49,076,135,972,928",
36613,Sextrigintamillitredecisescentillion,109842,"1,340,511,769","49,080,157,398,397",
36614,Sextrigintamilliquattuordecisescentillion,109845,"1,340,584,996","49,084,179,043,544",
36615,Sextrigintamilliquindecisescentillion,109848,"1,340,658,225","49,088,200,908,375",
36616,Sextrigintamillisedecisescentillion,109851,"1,340,731,456","49,092,222,992,896",
36617,Sextrigintamilliseptendecisescentillion,109854,"1,340,804,689","49,096,245,297,113",
36618,Sextrigintamillioctodecisescentillion,109857,"1,340,877,924","49,100,267,821,032",
36619,Sextrigintamillinovemdecisescentillion,109860,"1,340,951,161","49,104,290,564,659",
36620,Sextrigintamillivigintisescentillion,109863,"1,341,024,400","49,108,313,528,000",
36621,Sextrigintamilliunvigintisescentillion,109866,"1,341,097,641","49,112,336,711,061",
36622,Sextrigintamilliduovigintisescentillion,109869,"1,341,170,884","49,116,360,113,848",
36623,Sextrigintamillitresvigintisescentillion,109872,"1,341,244,129","49,120,383,736,367",
36624,Sextrigintamilliquattuorvigintisescentillion,109875,"1,341,317,376","49,124,407,578,624",
36625,Sextrigintamilliquinvigintisescentillion,109878,"1,341,390,625","49,128,431,640,625",
36626,Sextrigintamillisexvigintisescentillion,109881,"1,341,463,876","49,132,455,922,376",
36627,Sextrigintamilliseptenvigintisescentillion,109884,"1,341,537,129","49,136,480,423,883",
36628,Sextrigintamillioctovigintisescentillion,109887,"1,341,610,384","49,140,505,145,152",
36629,Sextrigintamillinovemvigintisescentillion,109890,"1,341,683,641","49,144,530,086,189",
36630,Sextrigintamillitrigintasescentillion,109893,"1,341,756,900","49,148,555,247,000",
36631,Sextrigintamilliuntrigintasescentillion,109896,"1,341,830,161","49,152,580,627,591",
36632,Sextrigintamilliduotrigintasescentillion,109899,"1,341,903,424","49,156,606,227,968",
36633,Sextrigintamillitrestrigintasescentillion,109902,"1,341,976,689","49,160,632,048,137",
36634,Sextrigintamilliquattuortrigintasescentillion,109905,"1,342,049,956","49,164,658,088,104",
36635,Sextrigintamilliquintrigintasescentillion,109908,"1,342,123,225","49,168,684,347,875",
36636,Sextrigintamillisextrigintasescentillion,109911,"1,342,196,496","49,172,710,827,456",
36637,Sextrigintamilliseptentrigintasescentillion,109914,"1,342,269,769","49,176,737,526,853",
36638,Sextrigintamillioctotrigintasescentillion,109917,"1,342,343,044","49,180,764,446,072",
36639,Sextrigintamillinovemtrigintasescentillion,109920,"1,342,416,321","49,184,791,585,119",
36640,Sextrigintamilliquadragintasescentillion,109923,"1,342,489,600","49,188,818,944,000",
36641,Sextrigintamilliunquadragintasescentillion,109926,"1,342,562,881","49,192,846,522,721",
36642,Sextrigintamilliduoquadragintasescentillion,109929,"1,342,636,164","49,196,874,321,288",
36643,Sextrigintamillitresquadragintasescentillion,109932,"1,342,709,449","49,200,902,339,707",
36644,Sextrigintamilliquattuorquadragintasescentillion,109935,"1,342,782,736","49,204,930,577,984",
36645,Sextrigintamilliquinquadragintasescentillion,109938,"1,342,856,025","49,208,959,036,125",
36646,Sextrigintamillisexquadragintasescentillion,109941,"1,342,929,316","49,212,987,714,136",
36647,Sextrigintamilliseptenquadragintasescentillion,109944,"1,343,002,609","49,217,016,612,023",
36648,Sextrigintamillioctoquadragintasescentillion,109947,"1,343,075,904","49,221,045,729,792",
